ID,NAME,URL,TYPE,SPLITED,SIZE,UPDATED
MICRODADOS_ENEM_2018.adj.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.adj.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.adk.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.adk.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.adl.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.adl.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.adm.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.adm.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.adn.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.adn.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.ado.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.ado.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.adp.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.adp.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.adq.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.adq.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.adr.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.adr.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.ads.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.ads.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.adt.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.adt.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.adu.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.adu.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.adv.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.adv.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.adw.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.adw.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.adx.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.adx.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.ady.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.ady.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.adz.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.adz.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aea.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aea.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aeb.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aeb.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aec.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aec.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aed.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aed.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aee.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aee.csv,csv,True,25000000,2020-08-07 14:44:48.853961
